date,version,sites
2024-08-13T05:37:14Z,"8.0",99
2024-08-13T05:37:14Z,"8.1",230
2024-08-13T05:37:14Z,"8.2",165
2024-08-13T05:37:14Z,"8.3",21
2024-08-14T09:07:48Z,"4.4",965
2024-08-14T09:07:48Z,"5.1",644
2024-08-14T09:07:48Z,"5.2",63
2024-08-14T09:07:48Z,"5.3",43
2024-08-14T09:07:48Z,"5.4",132
2024-08-14T09:07:48Z,"5.5",244
2024-08-14T09:07:48Z,"5.6",443
2024-08-14T09:07:48Z,"7.0",54
2024-08-14T09:07:48Z,"7.1",28
2024-08-14T09:07:48Z,"7.2",113
2024-08-14T09:07:48Z,"7.3",96
2024-08-14T09:07:48Z,"7.4",632
2024-08-14T09:07:48Z,"8.0",99
2024-08-14T09:07:48Z,"8.1",229
2024-08-14T09:07:48Z,"8.2",170
2024-08-14T09:07:48Z,"8.3",21
2024-08-15T10:52:05Z,"4.4",962
2024-08-15T10:52:05Z,"5.1",640
2024-08-15T10:52:05Z,"5.2",63
2024-08-15T10:52:05Z,"5.3",43
2024-08-15T10:52:05Z,"5.4",131
2024-08-15T10:52:05Z,"5.5",245
2024-08-15T10:52:05Z,"5.6",443
2024-08-15T10:52:05Z,"7.0",54
2024-08-15T10:52:05Z,"7.1",28
2024-08-15T10:52:05Z,"7.2",113
2024-08-15T10:52:05Z,"7.3",95
2024-08-15T10:52:05Z,"7.4",630
2024-08-15T10:52:05Z,"8.0",99
2024-08-15T10:52:05Z,"8.1",229
2024-08-15T10:52:05Z,"8.2",167
2024-08-15T10:52:05Z,"8.3",22
2024-08-16T10:02:39Z,"4.4",970
2024-08-16T10:02:39Z,"5.1",644
2024-08-16T10:02:39Z,"5.2",63
2024-08-16T10:02:39Z,"5.3",43
2024-08-16T10:02:39Z,"5.4",131
2024-08-16T10:02:39Z,"5.5",245
2024-08-16T10:02:39Z,"5.6",443
2024-08-16T10:02:39Z,"7.0",54
2024-08-16T10:02:39Z,"7.1",29
2024-08-16T10:02:39Z,"7.2",111
2024-08-16T10:02:39Z,"7.3",95
2024-08-16T10:02:39Z,"7.4",632
2024-08-16T10:02:39Z,"8.0",98
2024-08-16T10:02:39Z,"8.1",229
2024-08-16T10:02:39Z,"8.2",167
2024-08-16T10:02:39Z,"8.3",22
